TempID,10020912,RRI Analyzer Ver1.0.49,âêÕÉâÉCÉuÉâÉä Ver1.1.3
RRI
acc_mode,
Time,RRI,temperature,Acc_x,Acc_y,Acc_z,HR_Instant,Body Motion
2023/12/12 17:07:53.920,737,28.875,0.125,-1,0.34375,81,0.06479531
2023/12/12 17:07:54.740,821,28.875,0.125,-1,0.34375,73,0.06479531
2023/12/12 17:07:55.639,900,28.875,0.125,-1,0.34375,66,0.06479531
2023/12/12 17:07:56.533,892,28.9375,0.09375,-0.96875,0.34375,67,0.03219654
2023/12/12 17:07:57.395,861,28.9375,0.125,-0.96875,0.34375,69,0.0355026
2023/12/12 17:07:58.193,797,28.9375,0.125,-1,0.34375,75,0.06479531
2023/12/12 17:07:58.944,753,28.9375,0.125,-0.96875,0.34375,79,0.0355026
2023/12/12 17:07:59.686,743,28.875,0.125,-0.96875,0.34375,80,0.0355026
2023/12/12 17:08:00.472,787,28.875,0.125,-1,0.34375,76,0.06479531
2023/12/12 17:08:01.280,806,28.875,0.125,-1,0.34375,74,0.06479531
2023/12/12 17:08:02.093,811,28.875,0.125,-0.96875,0.34375,73,0.0355026
2023/12/12 17:08:02.880,785,28.875,0.125,-0.96875,0.34375,76,0.0355026
2023/12/12 17:08:03.627,750,28.875,0.125,-0.96875,0.34375,80,0.0355026
2023/12/12 17:08:04.393,769,28.875,0.125,-1,0.34375,78,0.06479531
2023/12/12 17:08:05.199,809,28.875,0.125,-0.96875,0.34375,74,0.0355026
2023/12/12 17:08:06.024,823,28.875,0.125,-1,0.34375,72,0.06479531
2023/12/12 17:08:06.837,812,28.875,0.125,-1,0.3125,73,0.05512144
2023/12/12 17:08:07.633,795,28.9375,0.125,-0.96875,0.34375,75,0.0355026
2023/12/12 17:08:08.404,773,28.9375,0.09375,-1,0.34375,77,0.06158048
2023/12/12 17:08:09.162,759,28.9375,0.125,-0.96875,0.34375,79,0.0355026
2023/12/12 17:08:09.887,726,28.9375,0.125,-0.96875,0.34375,82,0.0355026
2023/12/12 17:08:10.599,710,28.9375,0.125,-1,0.375,84,0.07529066
2023/12/12 17:08:11.308,708,28.9375,0.125,-1,0.34375,84,0.06479531
2023/12/12 17:08:12.024,715,28.9375,0.09375,-1,0.34375,83,0.06158048
2023/12/12 17:08:12.755,731,28.9375,0.09375,-1,0.34375,82,0.06158048
2023/12/12 17:08:13.499,744,28.9375,0.09375,-1,0.34375,80,0.06158048
2023/12/12 17:08:14.256,757,28.9375,0.09375,-1,0.34375,79,0.06158048
2023/12/12 17:08:15.017,759,28.9375,0.125,-1,0.34375,79,0.06479531
2023/12/12 17:08:15.738,719,29,0.125,-0.96875,0.375,83,0.04629182
2023/12/12 17:08:16.449,709,29,0.125,-0.96875,0.375,84,0.04629182
2023/12/12 17:08:17.177,731,29,0.125,-1,0.34375,82,0.06479531
2023/12/12 17:08:17.940,765,29,0.125,-1,0.34375,78,0.06479531
2023/12/12 17:08:18.800,862,29,0.125,-1,0.34375,69,0.06479531
2023/12/12 17:08:19.925,1124,28.9375,0.125,-0.96875,0.34375,53,0.0355026
2023/12/12 17:08:20.929,1003,28.9375,0.125,-1,0.34375,59,0.06479531
2023/12/12 17:08:21.911,981,28.9375,0.125,-0.96875,0.34375,61,0.0355026
2023/12/12 17:08:22.891,974,28.9375,0.125,-1,0.34375,61,0.06479531
2023/12/12 17:08:23.869,973,29.0625,0.125,-1,0.34375,61,0.06479531
2023/12/12 17:08:24.848,974,29.0625,0.125,-1,0.34375,61,0.06479531
2023/12/12 17:08:25.802,962,29.0625,0.125,-1,0.34375,62,0.06479531
2023/12/12 17:08:26.741,946,29.0625,0.125,-1,0.34375,63,0.06479531
2023/12/12 17:08:27.673,939,29.0625,0.125,-0.96875,0.34375,63,0.0355026
2023/12/12 17:08:28.611,939,29.0625,0.125,-0.96875,0.34375,63,0.0355026
2023/12/12 17:08:29.559,948,29.0625,0.125,-1,0.34375,63,0.06479531
2023/12/12 17:08:30.519,960,29.0625,0.125,-1,0.34375,62,0.06479531
2023/12/12 17:08:31.488,967,29.0625,0.09375,-1,0.34375,62,0.06158048
2023/12/12 17:08:32.443,954,29.0625,0.125,-0.96875,0.34375,62,0.0355026
2023/12/12 17:08:33.393,949,29.0625,0.125,-1,0.34375,63,0.06479531
2023/12/12 17:08:34.341,949,29.0625,0.125,-0.96875,0.34375,63,0.0355026
2023/12/12 17:08:35.308,967,29.0625,0.125,-0.96875,0.375,62,0.04629182
2023/12/12 17:08:36.289,981,29.125,0.125,-1,0.34375,61,0.06479531
